state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
46,178,0,0,0,0,0,0,24,0,0,24,0,0,0,24,0,24
46,178,0,0,1,0,0,0,0,0,0,308,0,0,0,0,0,308
46,178,0,0,1,0,0,0,0,0,0,9,0,0,9,0,0,9
46,178,0,0,1,0,0,94,0,0,0,94,0,0,0,0,0,94
46,178,0,0,1,0,137,0,0,0,0,0,0,0,137,0,0,137
46,178,1,0,0,0,0,0,0,0,0,169,0,0,0,0,0,169
46,179,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,608
46,179,0,0,0,0,0,0,0,0,0,125,0,0,125,125,0,125
46,179,0,0,0,0,0,0,0,0,0,144,0,144,144,0,0,144
46,179,0,0,0,0,0,0,9,0,0,0,9,0,9,0,0,9
46,179,0,0,0,1,0,0,0,0,0,69,69,0,69,69,0,69
46,179,0,0,1,1,0,0,0,0,0,189,0,0,0,189,0,189
46,180,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,270
46,180,0,0,0,0,0,0,0,0,0,504,0,0,504,0,0,504
46,180,0,0,0,0,0,0,0,0,0,213,0,0,213,213,0,213
46,180,0,0,0,0,0,0,0,0,0,140,0,140,140,140,0,140
46,180,0,0,0,0,59,0,0,0,0,0,0,0,59,0,0,59
46,180,0,0,1,0,38,38,0,0,0,0,38,0,38,0,0,38
46,181,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,219
46,181,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51
46,181,0,0,0,0,0,0,0,0,0,147,0,147,147,0,0,147
46,181,0,0,1,0,0,0,0,0,0,32,0,0,32,0,0,32
46,182,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38
46,182,0,0,0,0,0,0,0,0,0,86,0,0,86,0,0,86
46,182,0,0,0,0,0,0,0,0,0,14,0,0,14,14,0,14
46,182,1,0,0,0,0,0,0,0,0,68,0,68,68,0,0,68
46,183,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,314
46,183,0,0,0,0,0,0,0,0,0,23,0,23,23,0,0,23
46,183,0,0,0,0,0,0,0,0,0,118,118,0,0,0,0,118
46,183,0,0,0,0,51,0,0,0,0,51,0,0,51,0,0,51
46,183,0,0,1,0,0,0,0,0,0,213,0,0,0,213,0,213
46,183,0,1,1,0,0,0,0,0,0,43,0,0,43,43,0,43
46,184,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,472
46,184,0,0,0,0,0,0,0,0,0,78,0,0,78,0,0,78
46,184,0,0,0,0,0,0,0,0,0,24,0,0,24,24,0,24
46,184,0,0,0,0,0,0,0,0,0,317,0,317,317,317,0,317
46,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
46,185,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59
46,185,0,0,0,0,0,0,0,0,0,667,667,0,0,0,0,667
46,185,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,340
46,185,0,0,0,1,0,0,0,0,0,19,0,0,19,19,0,19
46,185,0,0,1,0,43,0,0,0,0,43,0,0,0,0,0,43
46,186,0,0,0,0,0,0,0,0,0,152,0,0,152,0,0,152
46,186,0,0,0,0,0,0,0,0,0,95,0,0,95,95,0,95
46,187,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,181
46,187,0,0,0,0,0,210,0,0,0,210,210,210,0,0,210,210
46,187,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,14
46,188,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45
46,188,0,0,0,0,0,0,0,0,0,297,0,297,297,0,0,297
46,188,0,0,0,0,0,0,14,0,0,14,0,0,14,14,0,14
46,188,0,0,0,0,110,0,0,0,0,110,0,0,0,0,0,110
46,189,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,93
46,189,0,0,0,0,0,0,0,0,0,105,0,0,105,0,0,105
46,189,0,0,0,0,0,0,0,0,0,86,0,86,86,86,0,86
46,189,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,12
46,189,0,0,1,1,0,0,0,0,0,59,0,0,0,0,0,59
46,190,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,764
46,190,0,0,0,0,0,0,0,0,0,130,0,0,0,130,0,130
46,190,0,0,0,0,0,0,0,0,0,74,0,0,74,0,0,74
46,191,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121
46,191,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
46,191,0,1,1,0,0,0,0,0,0,38,0,0,38,38,0,38
46,192,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,223
46,192,0,0,0,0,0,0,0,0,0,452,0,0,452,0,0,452
46,193,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
46,194,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64
46,194,0,0,1,0,80,0,0,0,0,0,0,0,0,80,80,80
46,194,1,0,1,1,0,0,76,0,0,76,0,0,76,0,0,76
46,195,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,555
46,195,0,0,0,0,0,0,0,0,0,285,0,0,285,0,0,285
46,195,0,0,0,0,0,0,0,0,0,31,0,31,31,0,0,31
46,195,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,45
46,195,0,0,1,0,251,0,0,0,0,251,0,0,0,0,0,251
46,195,0,0,1,1,0,0,0,0,189,189,0,0,189,189,0,189
46,196,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,148
46,196,0,0,1,0,0,0,0,0,0,13,0,0,13,0,0,13
46,196,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,11
46,196,0,1,1,0,0,0,0,0,0,59,0,0,0,59,0,59
46,196,0,1,1,0,0,0,0,0,0,105,0,105,105,105,0,105
46,196,1,1,1,0,0,0,0,0,0,20,0,20,20,20,0,20
46,196,1,1,1,1,0,0,0,0,0,32,0,0,32,32,0,32
46,197,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,1005
46,197,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
46,197,0,0,0,1,70,0,0,0,0,0,0,0,70,70,0,70
46,197,0,0,1,0,0,0,0,0,0,169,0,0,0,0,0,169
46,197,0,0,1,0,0,0,0,0,0,78,78,0,0,78,78,78
46,198,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,191
46,198,0,0,0,0,0,0,0,0,0,93,0,0,93,0,0,93
46,199,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,194
46,199,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,36
46,199,0,0,0,0,0,0,0,0,0,49,0,0,49,49,0,49
46,199,0,0,1,1,0,0,0,0,0,105,0,0,0,0,0,105
46,200,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,574
46,200,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10
46,200,0,0,0,0,0,0,0,0,0,94,0,94,0,94,0,94
46,200,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,53
46,201,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33
46,201,0,0,0,0,0,0,0,0,0,49,0,0,49,49,0,49
46,201,0,0,0,0,0,0,0,0,0,56,0,56,56,0,0,56
46,201,0,0,0,0,0,44,44,0,0,0,44,44,0,0,0,44
46,201,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,26
46,201,0,0,1,0,0,0,0,0,0,38,0,0,38,0,0,38
46,201,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,50
46,201,0,0,1,0,23,0,0,0,0,23,0,0,23,0,0,23
46,202,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112
46,202,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
46,202,0,0,1,1,0,0,0,0,0,149,0,0,149,0,0,149
46,203,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16
46,203,0,0,0,0,0,0,0,0,0,408,0,0,408,0,0,408
46,203,0,0,0,0,0,0,0,0,0,16,0,16,16,16,0,16
46,203,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,109
46,203,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,20
46,204,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,541
46,204,0,0,0,0,0,0,0,0,0,556,0,0,556,0,0,556
46,204,0,1,1,0,0,0,0,0,0,43,0,43,0,43,0,43
46,204,1,0,1,0,180,0,0,0,0,180,0,0,0,0,0,180
46,205,0,0,0,0,0,0,0,0,0,299,0,0,0,299,0,299
46,205,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0,73
46,205,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,30
46,205,0,0,0,0,0,0,0,0,0,36,0,36,36,36,0,36
46,205,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,16
46,205,0,0,1,0,19,0,0,0,0,19,0,0,19,19,0,19
46,206,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,103
46,206,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25
46,206,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,11
46,206,0,0,0,0,0,0,94,0,0,94,0,0,0,0,0,94
46,206,0,0,1,0,0,0,253,0,0,0,0,0,253,253,0,253
46,207,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,1004
46,207,0,0,0,0,0,0,0,0,0,103,0,0,103,103,0,103
46,207,0,0,0,0,0,322,0,0,0,322,0,0,0,0,0,322
46,207,0,0,1,0,0,0,0,0,0,672,0,0,0,0,0,672
46,208,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,190
46,208,0,0,0,0,0,0,0,0,0,23,0,23,23,0,0,23
46,209,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
46,209,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,127
46,209,0,0,0,0,0,0,0,0,0,47,0,0,47,47,0,47
46,209,0,1,1,0,0,0,0,0,0,326,0,0,326,326,0,326
46,210,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,358
46,210,0,0,0,0,0,0,0,0,0,78,0,78,78,0,0,78
46,210,0,0,0,0,0,0,0,0,0,36,36,0,0,36,0,36
46,210,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25
46,210,0,0,1,1,0,0,0,0,0,24,0,0,0,0,0,24
46,211,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26
46,211,0,0,0,0,0,0,0,0,0,28,0,28,28,0,0,28
46,211,0,0,0,0,0,73,0,0,0,0,0,73,0,0,73,73
46,212,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57
46,212,0,0,0,0,0,0,0,0,0,159,0,0,0,159,0,159
46,212,0,0,0,0,0,0,0,0,0,157,0,0,157,157,0,157
46,212,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,29
46,213,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,485
46,213,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40
46,213,0,0,0,0,0,0,0,0,0,244,0,244,0,0,0,244
46,213,0,0,0,0,0,0,0,0,0,90,0,90,90,0,0,90
46,213,0,0,0,0,27,0,0,0,0,0,27,0,0,0,27,27
46,213,0,0,0,1,80,0,0,0,0,0,0,0,80,80,0,80
46,214,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,261
46,214,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38
46,214,0,0,0,0,0,0,0,0,0,74,0,0,74,74,0,74
46,214,0,0,0,0,0,0,0,0,0,15,0,15,15,0,0,15
46,214,0,0,1,0,0,0,0,0,0,17,0,0,17,17,0,17
46,214,0,0,1,0,20,0,0,0,0,20,0,0,0,0,0,20
46,215,0,0,0,0,0,0,0,0,0,45,0,0,0,45,0,45
46,215,0,0,0,0,0,0,0,0,0,123,0,0,123,0,0,123
46,215,0,0,1,0,0,0,0,0,0,65,0,0,0,0,0,65
46,215,0,0,1,0,0,0,0,0,0,105,0,0,105,105,0,105
46,216,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15
46,216,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,196
46,216,0,0,0,0,0,0,0,0,0,324,0,0,324,0,0,324
46,216,0,0,0,0,0,0,0,0,0,357,0,0,357,357,0,357
46,216,0,0,0,0,0,0,0,0,0,288,0,288,288,0,0,288
46,217,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,169
46,217,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,75
46,217,0,0,0,0,0,0,0,0,0,144,0,0,144,144,0,144
46,217,0,0,0,0,0,0,0,0,0,124,0,124,0,0,0,124
46,217,0,0,0,0,0,0,0,0,0,30,0,30,30,30,0,30
46,217,0,0,0,0,0,0,0,0,0,73,73,73,0,73,0,73
46,218,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,236
46,218,0,0,0,0,0,0,0,0,0,151,0,0,0,151,0,151
46,218,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,107
46,218,0,0,0,0,0,0,0,0,0,47,0,47,47,47,0,47
46,218,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,22
46,218,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,80
46,219,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22
46,219,0,0,0,0,0,0,0,0,0,236,0,0,0,236,0,236
46,219,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
46,219,0,0,0,0,0,0,0,0,0,107,0,0,107,107,0,107
46,219,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,28
46,219,0,0,1,0,0,0,0,0,0,109,0,0,0,109,0,109
46,219,0,0,1,1,0,0,0,0,0,41,0,0,0,41,0,41
46,220,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68
46,220,0,0,0,0,0,0,0,0,0,39,0,0,39,39,0,39
46,220,0,0,0,0,0,0,0,0,0,103,0,103,103,0,0,103
46,220,0,0,0,0,0,0,0,0,0,49,0,49,49,49,0,49
46,221,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50
46,221,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20
46,221,0,0,0,0,0,0,0,0,0,182,0,182,0,182,0,182
46,221,0,0,0,0,0,0,0,0,0,19,0,19,19,0,0,19
46,221,0,0,0,0,0,0,0,0,0,16,0,16,16,16,0,16
46,221,0,0,1,0,0,0,0,0,0,103,0,0,0,103,0,103
46,221,0,0,1,0,0,0,0,0,0,23,0,0,23,23,0,23
46,221,0,0,1,0,0,0,0,0,0,590,0,590,590,590,0,590
46,222,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,572
46,222,0,0,0,0,0,0,0,0,0,526,0,0,526,0,0,526
46,222,0,0,0,0,0,0,0,0,0,69,0,69,0,69,0,69
46,222,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,104
46,222,0,0,0,0,105,0,0,0,0,105,0,0,0,0,0,105
46,222,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,32
46,222,0,0,1,0,0,0,0,0,0,96,96,0,0,0,96,96
46,223,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52
46,223,0,0,0,0,0,0,0,0,0,31,0,0,31,31,0,31
46,223,0,0,0,0,0,0,0,0,0,29,0,29,29,29,0,29
46,223,0,0,0,0,0,65,0,0,0,65,0,0,0,0,0,65
46,224,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,28
46,224,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,124
46,224,0,0,0,0,0,0,0,0,0,521,0,0,521,521,0,521
46,224,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,40
46,224,0,0,0,0,0,0,0,0,0,299,0,299,299,0,0,299
46,224,0,0,0,0,0,0,104,0,0,104,0,0,0,0,0,104
46,225,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64
46,225,0,0,0,0,0,0,0,0,0,177,0,0,0,177,0,177
46,225,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,139
46,225,0,0,0,0,35,0,0,0,0,35,0,35,0,35,0,35
46,225,0,0,1,0,0,0,0,0,0,76,0,0,0,76,0,76
46,226,0,0,0,0,0,0,0,0,0,0,442,0,0,0,442,442
46,226,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16
46,226,0,0,0,0,0,0,0,0,0,157,0,0,157,0,0,157
46,226,0,0,0,0,0,0,0,0,0,143,0,143,143,0,0,143
46,226,1,0,1,0,0,0,312,0,0,312,312,0,312,0,0,312
46,227,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,212
46,227,0,0,0,0,0,0,0,0,0,322,0,0,322,322,0,322
46,227,0,0,0,0,0,0,0,0,0,296,0,296,0,296,0,296
46,227,0,0,0,0,64,0,0,0,0,64,64,0,0,0,0,64
46,227,0,0,1,0,0,0,0,0,0,189,0,0,0,0,0,189
46,228,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,140
46,228,0,0,0,0,0,0,0,0,0,377,0,377,0,0,0,377
46,228,0,0,0,0,0,0,0,0,0,190,190,190,190,0,0,190
46,228,0,0,0,0,103,0,0,0,0,0,0,103,0,103,0,103
46,228,0,0,1,0,0,0,0,0,0,64,0,0,0,0,0,64
46,228,0,0,1,0,0,0,0,0,0,514,0,514,0,0,0,514
46,228,0,1,1,0,0,0,0,0,0,70,0,0,70,0,0,70
46,229,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,886
46,229,0,0,0,0,0,0,0,0,0,138,0,0,138,0,0,138
46,229,0,0,0,0,0,0,0,0,0,15,0,0,15,15,0,15
46,229,0,0,0,0,0,0,0,0,0,171,0,171,0,0,0,171
46,229,0,0,0,0,0,0,0,0,0,102,0,102,102,0,0,102
46,229,0,0,0,0,0,0,0,0,0,29,0,29,29,29,0,29
46,229,0,0,0,0,25,0,0,0,0,0,25,0,0,25,0,25
46,229,0,0,0,1,0,0,0,0,0,24,0,0,24,24,0,24
46,229,0,1,1,1,0,0,0,0,0,107,0,0,107,0,0,107
46,230,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,181
46,230,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,25
46,230,0,0,0,0,0,0,0,0,0,312,0,0,312,0,0,312
46,230,0,0,0,0,0,0,0,0,0,98,0,0,98,98,0,98
46,230,0,1,1,1,0,0,0,0,0,60,0,0,60,60,0,60
46,231,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,433
46,231,0,0,0,0,0,0,0,0,0,179,0,0,179,0,0,179
46,231,0,0,0,0,0,0,0,0,0,14,0,0,14,14,0,14
46,231,0,0,0,0,0,0,0,0,0,234,0,234,234,0,0,234
46,231,0,0,1,0,0,0,0,0,0,79,0,0,79,0,0,79
46,231,0,0,1,0,0,0,0,0,0,122,0,122,0,0,0,122
46,231,0,1,1,0,0,0,0,0,0,42,0,0,42,0,0,42
46,232,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,185
46,232,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28
46,232,0,0,0,0,0,0,0,0,0,81,0,81,81,81,0,81
46,233,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,629
46,233,0,0,0,0,0,0,0,0,0,186,0,0,186,0,0,186
46,234,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,228
46,234,0,0,0,0,0,0,0,0,0,13,0,0,13,13,0,13
46,234,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,43
46,234,0,1,1,1,0,0,0,0,0,161,0,0,161,161,0,161
46,235,0,0,0,0,0,0,0,0,0,570,0,0,0,570,0,570
46,235,0,0,0,0,0,0,0,0,0,202,0,0,202,0,0,202
46,235,0,0,0,0,0,0,0,0,0,75,0,0,75,75,0,75
46,235,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,22
46,235,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,49
46,235,0,0,0,1,0,0,0,0,0,74,0,0,0,0,0,74
46,235,0,0,1,0,38,0,0,0,0,38,0,38,0,0,0,38
46,236,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,781
46,237,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,182
46,237,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
46,237,0,0,1,0,0,0,0,0,0,306,306,306,0,306,0,306
46,238,0,0,0,0,0,0,0,0,0,140,0,140,140,0,0,140
46,238,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,201
46,239,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,20
46,239,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,11
46,239,0,0,1,0,0,0,0,0,0,290,0,0,0,0,0,290
46,239,0,0,1,0,248,0,0,0,0,248,0,0,0,0,0,248
46,240,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,360
46,240,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15
46,240,0,0,0,0,0,0,0,0,0,15,0,0,15,15,0,15
46,240,0,0,0,0,0,0,0,0,0,81,0,81,81,81,0,81
46,240,1,0,1,0,0,0,0,0,0,85,0,0,0,0,0,85
46,241,0,0,0,0,0,0,0,0,0,108,0,0,108,0,0,108
46,241,0,0,0,0,0,0,0,0,0,67,0,67,67,67,0,67
46,241,0,0,0,1,0,0,256,0,0,0,0,256,256,0,0,256
46,242,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,114
46,242,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,31
46,242,0,0,0,0,0,0,0,0,0,640,0,0,640,0,0,640
46,242,0,0,1,1,0,0,0,0,0,155,0,155,155,0,0,155
46,243,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,326
46,243,0,0,0,0,0,0,0,0,0,190,0,0,190,0,0,190
46,244,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,200
46,244,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38
46,244,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,31
46,244,0,0,1,1,39,0,0,0,0,0,0,39,0,39,0,39
46,245,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,98
46,245,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11
46,245,0,0,0,0,0,0,0,0,0,50,50,0,0,50,50,50
46,245,0,0,1,0,131,0,0,0,0,0,0,0,131,131,0,131
46,246,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,116
46,246,0,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57
46,246,0,0,0,0,0,0,0,0,0,51,0,0,51,51,0,51
46,246,0,0,0,0,0,643,0,0,0,643,0,0,0,0,0,643
46,246,0,0,1,0,0,0,0,0,0,295,0,0,0,295,0,295
46,247,0,0,0,0,0,0,0,0,0,111,0,0,111,0,0,111
46,247,0,0,0,0,0,0,0,0,0,178,0,178,0,178,0,178
46,248,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74
46,248,0,0,0,0,0,0,0,0,0,95,0,95,95,0,0,95
46,248,0,1,1,0,0,0,0,0,0,27,0,0,27,0,0,27
46,248,1,0,1,0,62,0,0,0,0,0,0,62,62,0,0,62
46,249,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,519
46,249,0,0,0,0,0,0,0,0,0,474,0,0,474,0,0,474
46,249,0,0,0,0,0,0,0,0,0,235,0,235,0,235,0,235
46,249,0,0,0,1,0,0,0,0,0,231,0,0,0,231,0,231
46,249,0,0,1,0,0,0,0,0,0,152,0,0,152,152,0,152
46,249,0,1,1,0,0,0,0,0,0,13,0,0,13,13,13,13
46,250,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,135
46,250,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25
46,250,0,0,0,0,22,0,0,0,0,22,0,22,0,0,0,22
46,251,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,202
46,251,0,0,0,0,0,0,0,0,0,369,0,0,369,0,0,369
46,251,0,0,0,0,0,0,0,0,0,41,0,0,41,41,0,41
46,251,0,0,1,0,0,0,0,0,0,94,0,0,94,94,0,94
46,251,0,1,1,0,0,0,0,0,0,65,0,0,65,65,0,65
46,252,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,92
46,252,0,0,0,0,0,0,0,0,0,301,0,0,301,0,0,301
46,252,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,167
46,252,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,43
46,252,0,0,1,0,50,0,50,0,0,50,0,0,0,50,0,50
